IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1011209,1945,Goody Rosen,BRO,32,145,606,673,197,150,24,11,12,126,75,50,,36.0,3,,14,4.0,4,,0.325,,,,,,,,,,,0.07400000000000001,0.053,1.39,0.379,0.46,0.84,0.135,0.332,,,,,,,,,0.395,32.9,108,24.2,2.0,19.6,-0.9,47.6,5.0,,5.9,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.2,,32 - 32,24.4,2.4,,,,,,,,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,83,75.0,111,122,130,116.0,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1013512,1945,Dixie Walker,BRO,34,154,607,688,182,123,42,9,8,102,124,75,,16.0,5,,1,10.0,6,,0.3,,,,,,,,,,,0.109,0.023,4.69,0.381,0.438,0.82,0.138,0.298,,,,,,,,,0.389,30.2,107,21.3,10.0,20.0,-6.6,47.8,5.0,,4.9,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.6,,34 - 34,22.0,2.5,,,,,,,,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,121,32.0,111,116,133,104.0,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1009904,1945,Mel Ott,NYG,36,135,451,532,139,95,23,0,21,73,79,71,,41.0,8,,2,6.0,1,,0.308,,,,,,,,,,,0.133,0.077,1.73,0.411,0.499,0.91,0.191,0.303,,,,,,,,,0.429,39.1,99,31.8,0.0,15.5,-5.1,43.7,4.6,,1.8,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,-0.3,,36 - 36,31.5,1.9,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,148,107.0,120,132,184,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1009948,1945,Andy Pafko,CHC,24,144,534,608,159,111,24,12,12,64,110,45,,36.0,8,,21,4.0,5,,0.298,,,,,,,,,,,0.07400000000000001,0.059000000000000004,1.25,0.361,0.455,0.816,0.157,0.302,,,,,,,,,0.384,24.6,93,18.8,4.0,17.7,-0.9,42.3,4.4,,5.0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.5,,24 - 24,19.3,2.2,,,,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,82,82.0,105,121,151,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1009244,1945,Wally Moses,CHW,34,140,569,641,168,116,35,15,2,79,50,69,,33.0,2,,1,4.0,11,5.0,0.295,,,,,,,,,,,0.10800000000000001,0.051,2.09,0.373,0.42,0.793,0.125,0.311,,,,,,,,,0.377,22.5,94,22.3,6.0,18.6,-6.0,42.5,4.4,,6.0,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3,,34 - 34,22.0,1.9,,,,,,,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,116,64.0,112,118,133,111.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1008307,1945,Eddie Mayo,DET,35,134,501,561,143,106,24,3,10,71,54,47,,29.0,0,,13,7.0,7,7.0,0.285,,,,,,,,,,,0.084,0.052000000000000005,1.62,0.347,0.405,0.752,0.12,0.288,,,,,,,,,0.357,11.8,75,8.0,13.0,16.3,5.4,42.5,4.4,,4.0,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,-1.8,,35 - 35,6.2,1.6,,,,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,90,64.0,104,114,127,103.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1003848,1945,Nick Etten,NYY,31,152,565,663,161,115,24,4,18,77,111,90,,23.0,4,,4,21.0,2,3.0,0.285,,,,,,,,,,,0.136,0.035,3.91,0.387,0.437,0.824,0.152,0.273,,,,,,,,,0.393,31.2,105,29.8,-2.0,19.3,-6.6,41.1,4.3,,2.6,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,-1.4,,31 - 31,28.4,1.9,,,,,,,,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,146,43.0,116,123,162,98.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1004709,1945,Carden Gillenwater,BSN,27,144,517,600,149,120,20,2,7,74,72,73,,70.0,3,,7,17.0,13,,0.288,,,,,,,,,,,0.122,0.11699999999999999,1.04,0.379,0.375,0.755,0.087,0.323,,,,,,,,,0.366,16.3,83,9.0,10.0,17.4,-0.9,39.8,4.1,,4.1,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,2.0,,27 - 27,11.0,2.2,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,135,163.0,111,100,84,113.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1003837,1945,Bobby Estalella,PHA,34,126,451,527,135,96,25,6,8,45,52,74,,46.0,1,,1,15.0,1,6.0,0.299,,,,,,,,,,,0.14,0.087,1.61,0.399,0.435,0.834,0.135,0.32,,,,,,,,,0.398,26.6,86,25.0,0.0,15.3,-1.1,38.1,4.0,,3.0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-2.7,,34 - 34,22.3,1.5,,,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,152,109.0,120,122,144,115.0,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1005064,1945,Oscar Grimes,NYY,30,142,480,595,127,97,19,7,4,64,45,97,,73.0,6,,12,10.0,7,6.0,0.265,,,,,,,,,,,0.163,0.12300000000000001,1.33,0.395,0.358,0.753,0.094,0.305,,,,,,,,,0.37,17.9,84,16.6,4.0,17.3,0.0,38.1,4.0,,4.5,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-1.5,,30 - 30,15.1,1.7,,,,,,,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,176,153.0,118,101,100,109.0,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1007202,1945,Joe Kuhel,WAS,39,142,533,615,152,108,29,13,2,73,75,79,,31.0,1,,2,7.0,10,5.0,0.285,,,,,,,,,,,0.128,0.05,2.55,0.378,0.4,0.778,0.114,0.3,,,,,,,,,0.373,19.8,89,21.3,3.0,17.9,-6.1,37.4,3.9,,5.8,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,-0.5,,39 - 39,20.8,1.8,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,139,63.0,113,112,122,108.0,,,,,,,,,,,,,,,,,,0,,,,,,3.9
