IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1012021,1921,George Sisler,SLB,28,138,582,635,216,148,38,18,12,125,104,34,,27.0,5,,14,,35,11.0,0.371,,,,,,,,,,,0.054000000000000006,0.043,1.26,0.411,0.56,0.971,0.189,0.376,,,,,,,,,0.439,48.6,129,34.8,4.0,20.2,-6.0,59.2,5.7,,8.2,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,2.8,,28 - 28,37.6,3.4,,,,,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,64,67.0,112,133,156,120.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1014012,1921,Ken Williams,SLB,31,146,547,646,190,128,31,7,24,115,117,74,,42.0,4,,21,,20,17.0,0.347,,,,,,,,,,,0.115,0.065,1.76,0.429,0.561,0.99,0.214,0.345,,,,,,,,,0.449,54.6,137,40.6,1.0,20.5,-6.3,56.5,5.4,,5.6,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,-2.7,,31 - 31,37.8,3.4,,,,,,,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,136,103.0,117,133,177,110.0,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1016595,1921,Cristóbal Torriente,CAG,27,84,290,330,102,69,8,13,12,74,74,36,,,4,,10,,19,,0.352,,,,,,,,,,,0.109,,,0.43,0.593,1.023,0.241,,,,,,,,,,0.459,30.7,73,33.7,7.0,10.5,-1.6,54.3,5.3,,7.8,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,4.2,,27 - 27,37.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,143,,128,160,248,,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1013388,1921,Bobby Veach,DET,33,150,612,688,207,135,43,13,16,110,128,48,,31.0,1,,27,,14,10.0,0.338,,,,,,,,,,,0.07,0.045,1.55,0.387,0.529,0.917,0.191,0.338,,,,,,,,,0.415,39.4,127,28.7,8.0,21.9,-6.4,54.9,5.3,,6.3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,-0.9,,33 - 33,27.8,3.7,,,,,,,,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,83,71.0,106,126,158,108.0,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1008564,1921,Austin McHenry,STL,25,152,574,628,201,139,37,8,17,92,102,38,,48.0,2,,14,,10,20.0,0.35,,,,,,,,,,,0.061,0.076,0.79,0.393,0.531,0.924,0.181,0.361,,,,,,,,,0.419,38.1,118,35.7,6.0,19.9,-6.6,52.5,5.1,,4.7,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,-6.1,,25 - 25,29.6,3.6,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,94,126.0,113,130,161,116.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1001944,1921,Max Carey,PIT,31,140,521,625,161,116,34,4,7,85,56,70,,30.0,4,,30,,37,12.0,0.309,,,,,,,,,,,0.11199999999999999,0.048,2.33,0.395,0.43,0.825,0.121,0.318,,,,,,,,,0.386,21.4,101,17.5,6.0,19.9,-3.4,46.2,4.5,,6.2,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.8,,31 - 31,20.3,3.5,,,,,,,,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,174,79.0,113,105,108,102.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1008817,1921,Bob Meusel,NYY,24,149,598,646,190,110,40,16,24,104,136,34,,88.0,2,,12,,17,6.0,0.318,,,,,,,,,,,0.053,0.136,0.39,0.356,0.559,0.915,0.241,0.342,,,,,,,,,0.408,33.6,116,22.6,4.0,20.5,-6.4,45.5,4.4,,7.1,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4,1.3,,24 - 24,23.9,3.4,,,,,,,,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,63,215.0,98,133,199,109.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1004264,1921,Jack Fournier,STL,31,149,574,661,197,145,27,9,16,103,86,56,,48.0,8,,23,,20,22.0,0.343,,,,,,,,,,,0.085,0.073,1.17,0.409,0.505,0.914,0.162,0.355,,,,,,,,,0.419,40.2,124,37.7,-5.0,21.0,-6.4,46.1,4.4,,5.6,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,-4.9,,31 - 31,32.8,3.8,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,132,119.0,117,123,144,114.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1011766,1921,Joe Sewell,CLE,22,154,572,683,182,130,36,12,4,101,93,80,,17.0,11,,20,,7,6.0,0.318,,,,,,,,,,,0.11699999999999999,0.025,4.71,0.412,0.444,0.856,0.126,0.323,,,,,,,,,0.4,31.1,118,17.9,-6.0,21.7,9.5,46.3,4.4,,5.3,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,-0.4,,22 - 22,17.5,3.6,,,,,,,,0.14800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,139,39.0,113,106,104,103.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1008099,1921,Rabbit Maranville,PIT,29,153,612,685,180,142,25,12,1,90,70,47,,38.0,3,,23,,25,12.0,0.294,,,,,,,,,,,0.069,0.055,1.24,0.347,0.379,0.727,0.085,0.312,,,,,,,,,0.34,-2.0,85,-6.3,16.0,21.8,9.4,45.2,4.4,,6.8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,0.4,,29 - 29,-5.9,3.9,,,,,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,107,91.0,100,92,76,100.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1006316,1921,Baby Doll Jacobson,SLB,30,151,599,663,211,154,38,14,5,90,92,42,,30.0,3,,19,,8,8.0,0.352,,,,,,,,,,,0.063,0.045,1.4,0.398,0.487,0.885,0.135,0.365,,,,,,,,,0.406,33.1,118,18.7,5.0,21.1,-3.9,43.2,4.2,,5.4,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-1.2,,30 - 30,17.5,3.5,,,,,,,,0.11599999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,75,71.0,109,116,112,116.0,,,,,,,,,,,,,,,,,,0,,,,,,4.2
1011521,1921,Wally Schang,NYY,31,134,424,513,134,93,30,5,6,77,55,78,,35.0,5,,6,,7,4.0,0.316,,,,,,,,,,,0.152,0.068,2.23,0.428,0.453,0.881,0.137,0.334,,,,,,,,,0.413,28.5,94,19.8,0.0,16.3,4.1,43.2,4.2,,5.0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.3,,31 - 31,20.1,2.7,,,,,,,,0.23199999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,181,108.0,117,108,113,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.2
